[2025-02-02T22:36:05.635+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-02T22:36:05.665+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: directory_and_file_verification_dag.verify_file_reliability manual__2025-02-02T22:35:56.645305+00:00 [queued]>
[2025-02-02T22:36:05.678+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: directory_and_file_verification_dag.verify_file_reliability manual__2025-02-02T22:35:56.645305+00:00 [queued]>
[2025-02-02T22:36:05.679+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2025-02-02T22:36:05.695+0000] {taskinstance.py:2889} INFO - Executing <Task(BranchPythonOperator): verify_file_reliability> on 2025-02-02 22:35:56.645305+00:00
[2025-02-02T22:36:05.703+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=3969) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-02-02T22:36:05.705+0000] {standard_task_runner.py:72} INFO - Started process 3971 to run task
[2025-02-02T22:36:05.706+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'directory_and_file_verification_dag', 'verify_file_reliability', 'manual__2025-02-02T22:35:56.645305+00:00', '--job-id', '356', '--raw', '--subdir', 'DAGS_FOLDER/my_directory_and_file_checker.py', '--cfg-path', '/tmp/tmpaiks5b3n']
[2025-02-02T22:36:05.707+0000] {standard_task_runner.py:105} INFO - Job 356: Subtask verify_file_reliability
[2025-02-02T22:36:06.022+0000] {task_command.py:467} INFO - Running <TaskInstance: directory_and_file_verification_dag.verify_file_reliability manual__2025-02-02T22:35:56.645305+00:00 [running]> on host 003b7fbea265
[2025-02-02T22:36:06.110+0000] {taskinstance.py:3132} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='directory_and_file_verification_dag' AIRFLOW_CTX_TASK_ID='verify_file_reliability' AIRFLOW_CTX_EXECUTION_DATE='2025-02-02T22:35:56.645305+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-02-02T22:35:56.645305+00:00'
[2025-02-02T22:36:06.112+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2025-02-02T22:36:06.113+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2025-02-02T22:36:06.113+0000] {logging_mixin.py:190} INFO - Current task name:verify_file_reliability state:running start_date:2025-02-02 22:36:05.666580+00:00
[2025-02-02T22:36:06.114+0000] {logging_mixin.py:190} INFO - Dag name:directory_and_file_verification_dag and current dag run status:running
[2025-02-02T22:36:06.114+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-02T22:36:06.115+0000] {baseoperator.py:421} WARNING - BranchPythonOperator.execute cannot be called outside TaskInstance!
[2025-02-02T22:36:06.135+0000] {my_directory_and_file_checker.py:57} ERROR - ❌ Erreur d'encodage (utf-8) pour Écritures.csv: 'utf-8' codec can't decode byte 0xb0 in position 1: invalid start byte
[2025-02-02T22:36:06.212+0000] {logging_mixin.py:190} INFO - 
📂 Contenu du fichier (ISO-8859-1): Écritures.csv
[2025-02-02T22:36:10.264+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.265+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.265+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.266+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.266+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.268+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.268+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.269+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.269+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.270+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.270+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.271+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.272+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.272+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.273+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.273+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.274+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.275+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.275+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.276+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.277+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.277+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.277+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.278+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.278+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.279+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.279+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.280+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.280+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.281+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.282+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.282+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.283+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.284+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.285+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.285+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.286+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.286+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.287+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.287+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.288+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.289+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.289+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.290+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.290+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.291+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.292+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.292+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.293+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.293+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.294+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.294+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.295+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.296+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.297+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.297+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.298+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.298+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.299+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.299+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.300+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.300+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.301+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.301+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.302+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.302+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.303+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.303+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.304+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.304+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.305+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.305+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-25
[2025-02-02T22:36:10.306+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.306+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.307+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.307+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.308+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.308+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.309+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-09
[2025-02-02T22:36:10.309+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-09
[2025-02-02T22:36:10.310+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.310+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.311+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.311+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-19
[2025-02-02T22:36:10.312+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.312+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.313+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-09
[2025-02-02T22:36:10.313+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-09
[2025-02-02T22:36:10.314+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.314+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.315+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.315+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.316+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.316+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.316+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.317+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.318+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.318+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.319+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.319+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.319+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.320+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.320+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.321+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.321+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-19
[2025-02-02T22:36:10.322+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.322+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.323+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.323+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.324+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.325+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.325+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.326+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.326+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.327+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.327+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-06
[2025-02-02T22:36:10.328+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.328+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.329+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.329+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.330+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.330+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.332+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.332+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.333+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.334+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.334+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.335+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.335+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.336+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.336+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.337+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.337+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.338+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.338+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.339+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.339+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.340+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.341+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.341+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.342+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.342+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.343+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.343+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.344+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.344+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.345+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.345+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.346+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.346+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.347+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.348+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.349+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.351+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.351+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.352+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.353+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.353+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.354+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.355+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.355+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.356+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.357+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.357+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.358+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.358+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.359+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.360+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.361+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.361+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.362+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.363+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.363+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.364+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.365+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.365+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-05
[2025-02-02T22:36:10.366+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.367+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.368+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.368+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.369+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.370+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.370+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-18
[2025-02-02T22:36:10.371+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-12
[2025-02-02T22:36:10.371+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-12
[2025-02-02T22:36:10.372+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-12
[2025-02-02T22:36:10.373+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.373+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.374+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.375+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.375+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.376+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.376+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.377+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.377+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.378+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.378+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.379+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.379+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.380+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.380+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.381+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.382+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.383+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.384+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.385+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.385+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.386+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.386+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.387+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.388+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.388+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.389+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.389+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.390+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.390+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.391+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.391+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.392+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.393+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.393+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.394+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.394+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.395+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.395+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.396+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.396+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.397+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.398+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.398+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.399+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.399+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.399+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-12
[2025-02-02T22:36:10.400+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-12
[2025-02-02T22:36:10.401+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-11-12
[2025-02-02T22:36:10.401+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.401+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.402+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.402+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-24
[2025-02-02T22:36:10.403+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
[2025-02-02T22:36:10.403+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-31
